@relation 'all_data_pacman-weka.filters.unsupervised.attribute.Remove-R30-31,33'

@attribute position-x numeric
@attribute position-y numeric
@attribute pacman_legal1 {West,Stop,East,North,South,None}
@attribute pacman_legal2 {West,Stop,East,North,South,None}
@attribute pacman_legal3 {West,Stop,East,North,South,None}
@attribute pacman_legal4 {West,Stop,East,North,South,None}
@attribute pacman_mov {West,Stop,East,North,South,None}
@attribute fantasmas numeric
@attribute booleanP {True,False}
@attribute booleanG1 {True,False}
@attribute booleanG2 {True,False}
@attribute booleanG3 {True,False}
@attribute booleanG4 {True,False}
@attribute positiong1-x numeric
@attribute positiong1-y numeric
@attribute positiong2-x numeric
@attribute positiong2-y numeric
@attribute positiong3-x numeric
@attribute positiong3-y numeric
@attribute positiong4-x numeric
@attribute positiong4-y numeric
@attribute ghost1_legal {West,Stop,East,North,South,None}
@attribute ghost2_legal {West,Stop,East,North,South,None}
@attribute ghost3_legal {West,Stop,East,North,South,None}
@attribute ghost4_legal {West,Stop,East,North,South,None}
@attribute distanciaG1 numeric
@attribute distanciaG2 numeric
@attribute distanciaG3 numeric
@attribute distanciaG4 numeric
@attribute score numeric
@attribute pacman_legal {West,Stop,East,North,South,None}

@data
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,North,Stop,Stop,9999,4,9999,9999,549,West
14,5,Stop,North,South,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,North,Stop,Stop,9999,2,9999,9999,548,South
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,6,5,1,7,1,Stop,North,Stop,Stop,9999,2,9999,9999,547,North
14,5,Stop,North,South,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,South,Stop,Stop,9999,2,9999,9999,546,South
14,4,West,Stop,East,North,South,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,South,Stop,Stop,9999,3,9999,9999,545,South
15,4,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,South,Stop,Stop,9999,1,9999,9999,544,East
14,4,West,Stop,East,North,South,4,False,False,True,False,False,1,1,16,3,5,1,7,1,Stop,South,Stop,Stop,9999,3,9999,9999,543,West
14,3,West,Stop,East,North,None,4,False,False,True,False,False,1,1,17,3,5,1,7,1,Stop,East,Stop,Stop,9999,3,9999,9999,542,South
14,4,West,Stop,East,North,South,4,False,False,True,False,False,1,1,17,4,5,1,7,1,Stop,North,Stop,Stop,9999,3,9999,9999,541,North
15,4,West,Stop,East,South,None,4,False,False,True,False,False,1,1,18,4,5,1,7,1,Stop,East,Stop,Stop,9999,3,9999,9999,540,East
14,4,West,Stop,East,North,South,4,False,False,True,False,False,1,1,18,5,5,1,7,1,Stop,North,Stop,Stop,9999,5,9999,9999,539,West
14,5,Stop,North,South,None,None,4,False,False,True,False,False,1,1,18,5,5,1,7,1,Stop,North,Stop,Stop,9999,4,9999,9999,538,North
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,18,5,5,1,7,1,Stop,North,Stop,Stop,9999,5,9999,9999,537,North
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,18,6,5,1,7,1,Stop,North,Stop,Stop,9999,5,9999,9999,536,West
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,18,5,5,1,7,1,Stop,South,Stop,Stop,9999,7,9999,9999,535,West
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,18,5,5,1,7,1,Stop,South,Stop,Stop,9999,6,9999,9999,534,East
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,18,5,5,1,7,1,Stop,South,Stop,Stop,9999,7,9999,9999,533,West
11,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,18,6,5,1,7,1,Stop,North,Stop,Stop,9999,7,9999,9999,532,West
12,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,17,6,5,1,7,1,Stop,West,Stop,Stop,9999,5,9999,9999,531,East
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,17,6,5,1,7,1,Stop,West,Stop,Stop,9999,4,9999,9999,530,East
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,6,5,1,7,1,Stop,West,Stop,Stop,9999,2,9999,9999,529,East
13,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,South,Stop,Stop,9999,4,9999,9999,528,West
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,6,5,1,7,1,Stop,North,Stop,Stop,9999,2,9999,9999,527,East
15,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,South,Stop,Stop,9999,2,9999,9999,526,East
14,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,South,Stop,Stop,9999,4,9999,9999,525,West
15,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,15,4,5,1,7,1,Stop,West,Stop,Stop,9999,2,9999,9999,524,East
16,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,East,Stop,Stop,9999,2,9999,9999,523,East
17,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,North,Stop,Stop,9999,2,9999,9999,522,East
16,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,5,5,1,7,1,Stop,North,Stop,Stop,9999,1,9999,9999,521,West
17,6,West,Stop,East,None,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,South,Stop,Stop,9999,3,9999,9999,520,East
16,6,West,Stop,East,South,None,4,False,False,True,False,False,1,1,16,4,5,1,7,1,Stop,South,Stop,Stop,9999,2,9999,9999,519,West
